Country,Breed,Breed Type,Sex,Age Groups,Number of Cattle
 England , STABILISER , Non Dairy , F , 6 to 12 months ,"2,274"
 England , STABILISER , Non Dairy , F , 12 to 18 months ,223
 England , STABILISER , Non Dairy , F , 18 to 24 months ,"1,513"
 England , STABILISER , Non Dairy , F , 24 to 30 months ,181
 England , STABILISER , Non Dairy , F , 30 to 36 months ,889
 England , STABILISER , Non Dairy , F , 36 to 42 months ,116
 England , STABILISER , Non Dairy , F , 42 to 48 Months ,518
 England , STABILISER , Non Dairy , F , 48 to 54 months ,70
 England , STABILISER , Non Dairy , F , 54 to 60 months ,433
 England , STABILISER , Non Dairy , F , 60 to 66 months ,50
 England , STABILISER , Non Dairy , F , 66 to 72 months ,313
 England , STABILISER , Non Dairy , F , 72 to 78 months ,60
 England , STABILISER , Non Dairy , F , 78 to 84 months ,237
 England , STABILISER , Non Dairy , F , 84 to 90 months ,11
 England , STABILISER , Non Dairy , F , 90 to 96 months ,183
 England , STABILISER , Non Dairy , F , 96 to102 months ,10
 England , STABILISER , Non Dairy , F , 102+months ,199
 England , STABILISER , Non Dairy , M , 0 to 6 months ,309
 England , STABILISER , Non Dairy , M , 6 to 12 months ,"2,523"
 England , STABILISER , Non Dairy , M , 12 to 18 months ,107
 England , STABILISER , Non Dairy , M , 18 to 24 months ,564
 England , STABILISER , Non Dairy , M , 24 to 30 months ,24
 England , STABILISER , Non Dairy , M , 30 to 36 months ,99
 England , STABILISER , Non Dairy , M , 36 to 42 months ,13
 England , STABILISER , Non Dairy , M , 42 to 48 Months ,64
 England , STABILISER , Non Dairy , M , 48 to 54 months ,4
 England , STABILISER , Non Dairy , M , 54 to 60 months ,47
 England , STABILISER , Non Dairy , M , 60 to 66 months ,4
 England , STABILISER , Non Dairy , M , 66 to 72 months ,23
 England , STABILISER , Non Dairy , M , 72 to 78 months ,1
 England , STABILISER , Non Dairy , M , 78 to 84 months ,16
 England , STABILISER , Non Dairy , M , 90 to 96 months ,15
 England , STABILISER , Non Dairy , M , 96 to102 months ,1
 England , STABILISER , Non Dairy , M , 102+months ,14
 England , STABILISER X , Non Dairy , F , 0 to 6 months ,616
 England , STABILISER X , Non Dairy , F , 6 to 12 months ,"2,266"
 England , STABILISER X , Non Dairy , F , 12 to 18 months ,534
 England , STABILISER X , Non Dairy , F , 18 to 24 months ,"2,157"
 England , STABILISER X , Non Dairy , F , 24 to 30 months ,305
 England , STABILISER X , Non Dairy , F , 30 to 36 months ,"1,387"
 England , STABILISER X , Non Dairy , F , 36 to 42 months ,283
 England , STABILISER X , Non Dairy , F , 42 to 48 Months ,"1,190"
 England , STABILISER X , Non Dairy , F , 48 to 54 months ,295
 England , STABILISER X , Non Dairy , F , 54 to 60 months ,"1,006"
 England , STABILISER X , Non Dairy , F , 60 to 66 months ,199
 England , STABILISER X , Non Dairy , F , 66 to 72 months ,794
 England , STABILISER X , Non Dairy , F , 72 to 78 months ,207
 England , STABILISER X , Non Dairy , F , 78 to 84 months ,655
 England , STABILISER X , Non Dairy , F , 84 to 90 months ,118
 England , STABILISER X , Non Dairy , F , 90 to 96 months ,578
 England , STABILISER X , Non Dairy , F , 96 to102 months ,143
 England , STABILISER X , Non Dairy , F , 102+months ,"1,162"
 England , STABILISER X , Non Dairy , F ,,1
 England , STABILISER X , Non Dairy , M , 0 to 6 months ,608
 England , STABILISER X , Non Dairy , M , 6 to 12 months ,"2,423"
 England , STABILISER X , Non Dairy , M , 12 to 18 months ,335
 England , STABILISER X , Non Dairy , M , 18 to 24 months ,"1,101"
 England , STABILISER X , Non Dairy , M , 24 to 30 months ,119
 England , STABILISER X , Non Dairy , M , 30 to 36 months ,72
 England , STABILISER X , Non Dairy , M , 36 to 42 months ,1
 England , STABILISER X , Non Dairy , M , 42 to 48 Months ,5
 England , STABILISER X , Non Dairy , M , 48 to 54 months ,1
 England , STABILISER X , Non Dairy , M , 54 to 60 months ,3
 England , STABILISER X , Non Dairy , M , 66 to 72 months ,4
 England , STABILISER X , Non Dairy , M , 102+months ,1
 England , SUSSEX , Non Dairy , F , 0 to 6 months ,508
 England , SUSSEX , Non Dairy , F , 6 to 12 months ,"1,462"
 England , SUSSEX , Non Dairy , F , 12 to 18 months ,498
 England , SUSSEX , Non Dairy , F , 18 to 24 months ,"1,375"
 England , SUSSEX , Non Dairy , F , 24 to 30 months ,388
 England , SUSSEX , Non Dairy , F , 30 to 36 months ,920
 England , SUSSEX , Non Dairy , F , 36 to 42 months ,240
 England , SUSSEX , Non Dairy , F , 42 to 48 Months ,793
 England , SUSSEX , Non Dairy , F , 48 to 54 months ,213
 England , SUSSEX , Non Dairy , F , 54 to 60 months ,645
 England , SUSSEX , Non Dairy , F , 60 to 66 months ,190
 England , SUSSEX , Non Dairy , F , 66 to 72 months ,607
 England , SUSSEX , Non Dairy , F , 72 to 78 months ,159
 England , SUSSEX , Non Dairy , F , 78 to 84 months ,501
 England , SUSSEX , Non Dairy , F , 84 to 90 months ,175
 England , SUSSEX , Non Dairy , F , 90 to 96 months ,400
 England , SUSSEX , Non Dairy , F , 96 to102 months ,134
 England , SUSSEX , Non Dairy , F , 102+months ,"1,631"
 England , SUSSEX , Non Dairy , F ,,6
 England , SUSSEX , Non Dairy , M , 0 to 6 months ,539
 England , SUSSEX , Non Dairy , M , 6 to 12 months ,"1,458"
 England , SUSSEX , Non Dairy , M , 12 to 18 months ,542
 England , SUSSEX , Non Dairy , M , 18 to 24 months ,"1,146"
 England , SUSSEX , Non Dairy , M , 24 to 30 months ,203
 England , SUSSEX , Non Dairy , M , 30 to 36 months ,155
 England , SUSSEX , Non Dairy , M , 36 to 42 months ,20
 England , SUSSEX , Non Dairy , M , 42 to 48 Months ,48
 England , SUSSEX , Non Dairy , M , 48 to 54 months ,16
 England , SUSSEX , Non Dairy , M , 54 to 60 months ,47
 England , SUSSEX , Non Dairy , M , 60 to 66 months ,10
 England , SUSSEX , Non Dairy , M , 66 to 72 months ,43
 England , SUSSEX , Non Dairy , M , 72 to 78 months ,17
 England , SUSSEX , Non Dairy , M , 78 to 84 months ,33
 England , SUSSEX , Non Dairy , M , 84 to 90 months ,7
 England , SUSSEX , Non Dairy , M , 90 to 96 months ,20
 England , SUSSEX , Non Dairy , M , 96 to102 months ,4
 England , SUSSEX , Non Dairy , M , 102+months ,55
 England , SUSSEX , Non Dairy , M ,,1
 England , SUSSEX X , Non Dairy , F , 0 to 6 months ,530
 England , SUSSEX X , Non Dairy , F , 6 to 12 months ,903
 England , SUSSEX X , Non Dairy , F , 12 to 18 months ,561
 England , SUSSEX X , Non Dairy , F , 18 to 24 months ,935
 England , SUSSEX X , Non Dairy , F , 24 to 30 months ,371
 England , SUSSEX X , Non Dairy , F , 30 to 36 months ,370
 England , SUSSEX X , Non Dairy , F , 36 to 42 months ,121
 England , SUSSEX X , Non Dairy , F , 42 to 48 Months ,250
 England , SUSSEX X , Non Dairy , F , 48 to 54 months ,93
 England , SUSSEX X , Non Dairy , F , 54 to 60 months ,223
 England , SUSSEX X , Non Dairy , F , 60 to 66 months ,99
 England , SUSSEX X , Non Dairy , F , 66 to 72 months ,207
 England , SUSSEX X , Non Dairy , F , 72 to 78 months ,103
 England , SUSSEX X , Non Dairy , F , 78 to 84 months ,155
 England , SUSSEX X , Non Dairy , F , 84 to 90 months ,91
 England , SUSSEX X , Non Dairy , F , 90 to 96 months ,169
 England , SUSSEX X , Non Dairy , F , 96 to102 months ,84
 England , SUSSEX X , Non Dairy , F , 102+months ,926
 England , SUSSEX X , Non Dairy , F ,,1
 England , SUSSEX X , Non Dairy , M , 0 to 6 months ,565
 England , SUSSEX X , Non Dairy , M , 6 to 12 months ,988
 England , SUSSEX X , Non Dairy , M , 12 to 18 months ,549
 England , SUSSEX X , Non Dairy , M , 18 to 24 months ,890
 England , SUSSEX X , Non Dairy , M , 24 to 30 months ,284
 England , SUSSEX X , Non Dairy , M , 30 to 36 months ,113
 England , SUSSEX X , Non Dairy , M , 36 to 42 months ,32
 England , SUSSEX X , Non Dairy , M , 42 to 48 Months ,13
 England , SUSSEX X , Non Dairy , M , 48 to 54 months ,5
 England , SUSSEX X , Non Dairy , M , 54 to 60 months ,5
 England , SUSSEX X , Non Dairy , M , 60 to 66 months ,2
 England , SUSSEX X , Non Dairy , M , 66 to 72 months ,10
 England , SUSSEX X , Non Dairy , M , 72 to 78 months ,4
 England , SUSSEX X , Non Dairy , M , 78 to 84 months ,5
 England , SUSSEX X , Non Dairy , M , 90 to 96 months ,3
 England , SUSSEX X , Non Dairy , M , 102+months ,17
 England , SUSSEX X , Non Dairy , M ,,1
 England , SWEDISH RED , Dairy , F , 0 to 6 months ,166
 England , SWEDISH RED , Dairy , F , 6 to 12 months ,186
 England , SWEDISH RED , Dairy , F , 12 to 18 months ,202
 England , SWEDISH RED , Dairy , F , 18 to 24 months ,126
 England , SWEDISH RED , Dairy , F , 24 to 30 months ,108
 England , SWEDISH RED , Dairy , F , 30 to 36 months ,143
 England , SWEDISH RED , Dairy , F , 36 to 42 months ,245
 England , SWEDISH RED , Dairy , F , 42 to 48 Months ,151
 England , SWEDISH RED , Dairy , F , 48 to 54 months ,136
 England , SWEDISH RED , Dairy , F , 54 to 60 months ,112
 England , SWEDISH RED , Dairy , F , 60 to 66 months ,135
 England , SWEDISH RED , Dairy , F , 66 to 72 months ,40
 England , SWEDISH RED , Dairy , F , 72 to 78 months ,43
 England , SWEDISH RED , Dairy , F , 78 to 84 months ,18
 England , SWEDISH RED , Dairy , F , 84 to 90 months ,1
 England , SWEDISH RED , Dairy , F , 90 to 96 months ,3
 England , SWEDISH RED , Dairy , M , 0 to 6 months ,100
 England , SWEDISH RED , Dairy , M , 6 to 12 months ,134
 England , SWEDISH RED , Dairy , M , 12 to 18 months ,84
 England , SWEDISH RED , Dairy , M , 18 to 24 months ,63
 England , SWEDISH RED , Dairy , M , 24 to 30 months ,24
 England , SWEDISH RED , Dairy , M , 30 to 36 months ,10
 England , SWEDISH RED , Dairy , M , 36 to 42 months ,1
 England , SWEDISH RED , Dairy , M , 42 to 48 Months ,1
 England , SWEDISH RED , Dairy , M , 60 to 66 months ,1
 England , SWEDISH RED , Dairy , M , 66 to 72 months ,1
 England , SWEDISH RED , Dairy , M , 78 to 84 months ,1
 England , SWEDISH RED & WHITE , Non Dairy , F , 0 to 6 months ,79
 England , SWEDISH RED & WHITE , Non Dairy , F , 6 to 12 months ,49
 England , SWEDISH RED & WHITE , Non Dairy , F , 12 to 18 months ,99
 England , SWEDISH RED & WHITE , Non Dairy , F , 18 to 24 months ,58
 England , SWEDISH RED & WHITE , Non Dairy , F , 24 to 30 months ,127
 England , SWEDISH RED & WHITE , Non Dairy , F , 30 to 36 months ,43
 England , SWEDISH RED & WHITE , Non Dairy , F , 36 to 42 months ,52
 England , SWEDISH RED & WHITE , Non Dairy , F , 42 to 48 Months ,54
 England , SWEDISH RED & WHITE , Non Dairy , F , 48 to 54 months ,115
 England , SWEDISH RED & WHITE , Non Dairy , F , 54 to 60 months ,78
 England , SWEDISH RED & WHITE , Non Dairy , F , 60 to 66 months ,92
 England , SWEDISH RED & WHITE , Non Dairy , F , 66 to 72 months ,45
 England , SWEDISH RED & WHITE , Non Dairy , F , 72 to 78 months ,98
 England , SWEDISH RED & WHITE , Non Dairy , F , 78 to 84 months ,54
 England , SWEDISH RED & WHITE , Non Dairy , F , 84 to 90 months ,83
 England , SWEDISH RED & WHITE , Non Dairy , F , 90 to 96 months ,38
 England , SWEDISH RED & WHITE , Non Dairy , F , 96 to102 months ,57
 England , SWEDISH RED & WHITE , Non Dairy , F , 102+months ,72
 England , SWEDISH RED & WHITE , Non Dairy , M , 0 to 6 months ,49
 England , SWEDISH RED & WHITE , Non Dairy , M , 6 to 12 months ,13
 England , SWEDISH RED & WHITE , Non Dairy , M , 12 to 18 months ,46
 England , SWEDISH RED & WHITE , Non Dairy , M , 18 to 24 months ,18
 England , SWEDISH RED & WHITE , Non Dairy , M , 24 to 30 months ,14
 England , SWEDISH RED & WHITE , Non Dairy , M , 30 to 36 months ,5
 England , SWEDISH RED & WHITE , Non Dairy , M , 42 to 48 Months ,1
 England , SWEDISH RED & WHITE , Non Dairy , M , 72 to 78 months ,1
 England , SWEDISH RED & WHITE , Non Dairy , M , 96 to102 months ,1
 England , SWEDISH RED & WHITE , Non Dairy , M , 102+months ,3
 England , SWEDISH RED CROSS , Dairy , F , 0 to 6 months ,"1,777"
 England , SWEDISH RED CROSS , Dairy , F , 6 to 12 months ,"1,066"
 England , SWEDISH RED CROSS , Dairy , F , 12 to 18 months ,"2,122"
 England , SWEDISH RED CROSS , Dairy , F , 18 to 24 months ,"1,187"
 England , SWEDISH RED CROSS , Dairy , F , 24 to 30 months ,"2,133"
 England , SWEDISH RED CROSS , Dairy , F , 30 to 36 months ,"1,055"
 England , SWEDISH RED CROSS , Dairy , F , 36 to 42 months ,"1,879"
 England , SWEDISH RED CROSS , Dairy , F , 42 to 48 Months ,971
 England , SWEDISH RED CROSS , Dairy , F , 48 to 54 months ,"1,230"
 England , SWEDISH RED CROSS , Dairy , F , 54 to 60 months ,780
 England , SWEDISH RED CROSS , Dairy , F , 60 to 66 months ,654
 England , SWEDISH RED CROSS , Dairy , F , 66 to 72 months ,514
 England , SWEDISH RED CROSS , Dairy , F , 72 to 78 months ,389
 England , SWEDISH RED CROSS , Dairy , F , 78 to 84 months ,145
 England , SWEDISH RED CROSS , Dairy , F , 90 to 96 months ,1
 England , SWEDISH RED CROSS , Dairy , F , 102+months ,1
 England , SWEDISH RED CROSS , Dairy , M , 0 to 6 months ,"1,412"
 England , SWEDISH RED CROSS , Dairy , M , 6 to 12 months ,580
 England , SWEDISH RED CROSS , Dairy , M , 12 to 18 months ,"1,280"
 England , SWEDISH RED CROSS , Dairy , M , 18 to 24 months ,504
 England , SWEDISH RED CROSS , Dairy , M , 24 to 30 months ,599
 England , SWEDISH RED CROSS , Dairy , M , 30 to 36 months ,99
 England , SWEDISH RED CROSS , Dairy , M , 36 to 42 months ,14
 England , SWEDISH RED CROSS , Dairy , M , 42 to 48 Months ,8
 England , SWEDISH RED CROSS , Dairy , M , 48 to 54 months ,10
 England , SWEDISH RED CROSS , Dairy , M , 54 to 60 months ,9
 England , SWEDISH RED CROSS , Dairy , M , 60 to 66 months ,5
 England , SWEDISH RED CROSS , Dairy , M , 66 to 72 months ,2
 England , SWEDISH RED CROSS , Dairy , M , 72 to 78 months ,3
 England , SWEDISH RED POLLED , Dairy , F , 0 to 6 months ,5
 England , SWEDISH RED POLLED , Dairy , F , 6 to 12 months ,1
 England , SWEDISH RED POLLED , Dairy , F , 12 to 18 months ,16
 England , SWEDISH RED POLLED , Dairy , F , 18 to 24 months ,8
 England , SWEDISH RED POLLED , Dairy , F , 24 to 30 months ,2
 England , SWEDISH RED POLLED , Dairy , F , 30 to 36 months ,6
 England , SWEDISH RED POLLED , Dairy , F , 36 to 42 months ,8
 England , SWEDISH RED POLLED , Dairy , F , 42 to 48 Months ,1
 England , SWEDISH RED POLLED , Dairy , F , 54 to 60 months ,3
 England , SWEDISH RED POLLED , Dairy , F , 60 to 66 months ,2
 England , SWEDISH RED POLLED , Dairy , F , 66 to 72 months ,3
 England , SWEDISH RED POLLED , Dairy , F , 78 to 84 months ,1
 England , SWEDISH RED POLLED , Dairy , M , 0 to 6 months ,1
 England , SWEDISH RED POLLED , Dairy , M , 6 to 12 months ,2
 England , SWEDISH RED POLLED , Dairy , M , 12 to 18 months ,6
 England , SWEDISH RED POLLED , Dairy , M , 18 to 24 months ,1
 England , SWEDISH RED POLLED , Dairy , M , 24 to 30 months ,1
 England , SWEDISH RED&WHITE X , Non Dairy , F , 0 to 6 months ,751
 England , SWEDISH RED&WHITE X , Non Dairy , F , 6 to 12 months ,371
 England , SWEDISH RED&WHITE X , Non Dairy , F , 12 to 18 months ,734
 England , SWEDISH RED&WHITE X , Non Dairy , F , 18 to 24 months ,405
 England , SWEDISH RED&WHITE X , Non Dairy , F , 24 to 30 months ,668
 England , SWEDISH RED&WHITE X , Non Dairy , F , 30 to 36 months ,746
 England , SWEDISH RED&WHITE X , Non Dairy , F , 36 to 42 months ,759
 England , SWEDISH RED&WHITE X , Non Dairy , F , 42 to 48 Months ,741
 England , SWEDISH RED&WHITE X , Non Dairy , F , 48 to 54 months ,849
 England , SWEDISH RED&WHITE X , Non Dairy , F , 54 to 60 months ,735
 England , SWEDISH RED&WHITE X , Non Dairy , F , 60 to 66 months ,764
 England , SWEDISH RED&WHITE X , Non Dairy , F , 66 to 72 months ,563
 England , SWEDISH RED&WHITE X , Non Dairy , F , 72 to 78 months ,728
 England , SWEDISH RED&WHITE X , Non Dairy , F , 78 to 84 months ,559
 England , SWEDISH RED&WHITE X , Non Dairy , F , 84 to 90 months ,836
 England , SWEDISH RED&WHITE X , Non Dairy , F , 90 to 96 months ,394
 England , SWEDISH RED&WHITE X , Non Dairy , F , 96 to102 months ,428
 England , SWEDISH RED&WHITE X , Non Dairy , F , 102+months ,439
 England , SWEDISH RED&WHITE X , Non Dairy , F ,,1
 England , SWEDISH RED&WHITE X , Non Dairy , M , 0 to 6 months ,463
 England , SWEDISH RED&WHITE X , Non Dairy , M , 6 to 12 months ,319
 England , SWEDISH RED&WHITE X , Non Dairy , M , 12 to 18 months ,389
 England , SWEDISH RED&WHITE X , Non Dairy , M , 18 to 24 months ,166
 England , SWEDISH RED&WHITE X , Non Dairy , M , 24 to 30 months ,248
 England , SWEDISH RED&WHITE X , Non Dairy , M , 30 to 36 months ,46
 England , SWEDISH RED&WHITE X , Non Dairy , M , 36 to 42 months ,9
 England , SWEDISH RED&WHITE X , Non Dairy , M , 42 to 48 Months ,7
 England , SWEDISH RED&WHITE X , Non Dairy , M , 48 to 54 months ,2
 England , SWEDISH RED&WHITE X , Non Dairy , M , 54 to 60 months ,2
 England , SWEDISH RED&WHITE X , Non Dairy , M , 66 to 72 months ,2
 England , SWEDISH RED&WHITE X , Non Dairy , M , 72 to 78 months ,7
 England , SWEDISH RED&WHITE X , Non Dairy , M , 84 to 90 months ,1
 England , SWEDISH RED&WHITE X , Non Dairy , M , 90 to 96 months ,4
 England , SWEDISH RED&WHITE X , Non Dairy , M , 102+months ,3
 England , SWISS BRAUNVIEH , Non Dairy , F , 12 to 18 months ,1
 England , SWISS BRAUNVIEH , Non Dairy , F , 24 to 30 months ,1
 England , SWISS BRAUNVIEH , Non Dairy , F , 30 to 36 months ,1
 England , SWISS BRAUNVIEH , Non Dairy , F , 36 to 42 months ,9
 England , SWISS BRAUNVIEH , Non Dairy , F , 42 to 48 Months ,5
 England , SWISS BRAUNVIEH , Non Dairy , F , 48 to 54 months ,6
 England , SWISS BRAUNVIEH , Non Dairy , F , 54 to 60 months ,2
 England , SWISS BRAUNVIEH , Non Dairy , F , 60 to 66 months ,1
 England , SWISS BRAUNVIEH , Non Dairy , F , 66 to 72 months ,1
 England , SWISS BRAUNVIEH , Non Dairy , F , 84 to 90 months ,14
 England , SWISS BRAUNVIEH , Non Dairy , F , 90 to 96 months ,7
 England , SWISS BRAUNVIEH , Non Dairy , F , 96 to102 months ,1
 England , SWISS BRAUNVIEH , Non Dairy , F , 102+months ,1
 England , SWISS BRAUNVIEH X , Non Dairy , F , 6 to 12 months ,7
 England , SWISS BRAUNVIEH X , Non Dairy , F , 12 to 18 months ,7
 England , SWISS BRAUNVIEH X , Non Dairy , F , 24 to 30 months ,2
 England , SWISS BRAUNVIEH X , Non Dairy , F , 30 to 36 months ,1
 England , SWISS BRAUNVIEH X , Non Dairy , F , 36 to 42 months ,2
 England , SWISS BRAUNVIEH X , Non Dairy , F , 48 to 54 months ,3
 England , SWISS BRAUNVIEH X , Non Dairy , F , 54 to 60 months ,1
 England , SWISS BRAUNVIEH X , Non Dairy , F , 72 to 78 months ,3
 England , SWISS BRAUNVIEH X , Non Dairy , F , 78 to 84 months ,1
 England , SWISS BRAUNVIEH X , Non Dairy , F , 96 to102 months ,1
 England , SWISS BRAUNVIEH X , Non Dairy , F , 102+months ,7
 England , SWISS BRAUNVIEH X , Non Dairy , M , 6 to 12 months ,3
 England , SWISS BRAUNVIEH X , Non Dairy , M , 12 to 18 months ,1
 England , SWISS BRAUNVIEH X , Non Dairy , M , 30 to 36 months ,1
 England , SWISS GREY , Non Dairy , F , 72 to 78 months ,1
 England , SWISS GREY X , Non Dairy , F , 24 to 30 months ,1
 England , SWISS ORIG BRAUNV X , Non Dairy , F , 24 to 30 months ,5
 England , SWISS ORIG BRAUNV X , Non Dairy , F , 102+months ,6
 England , SWISS ORIG BRAUNV X , Non Dairy , M , 24 to 30 months ,6
 England , SWISS ORIG BRAUNVIEH , Non Dairy , F , 54 to 60 months ,1
 England , SWISS ORIG BRAUNVIEH , Non Dairy , F , 102+months ,5
 England , SWISS ORIG BRAUNVIEH , Non Dairy ,, 102+months ,1
 England , TYRONE BLACK X , Non Dairy , F , 102+months ,4
 England , VAYNOL , Non Dairy , F , 0 to 6 months ,1
 England , VAYNOL , Non Dairy , F , 6 to 12 months ,2
 England , VAYNOL , Non Dairy , F , 12 to 18 months ,1
 England , VAYNOL , Non Dairy , F , 24 to 30 months ,2
 England , VAYNOL , Non Dairy , F , 30 to 36 months ,1
 England , VAYNOL , Non Dairy , F , 54 to 60 months ,4
 England , VAYNOL , Non Dairy , F , 66 to 72 months ,2
 England , VAYNOL , Non Dairy , F , 72 to 78 months ,1
 England , VAYNOL , Non Dairy , F , 78 to 84 months ,1
 England , VAYNOL , Non Dairy , F , 84 to 90 months ,1
 England , VAYNOL , Non Dairy , F , 90 to 96 months ,1
 England , VAYNOL , Non Dairy , F , 96 to102 months ,2
 England , VAYNOL , Non Dairy , F , 102+months ,5
 England , VAYNOL , Non Dairy , M , 0 to 6 months ,1
 England , VAYNOL , Non Dairy , M , 6 to 12 months ,1
 England , VAYNOL , Non Dairy , M , 12 to 18 months ,1
 England , VAYNOL , Non Dairy , M , 24 to 30 months ,1
 England , VAYNOL , Non Dairy , M , 30 to 36 months ,2
 England , VAYNOL , Non Dairy , M , 42 to 48 Months ,1
 England , VAYNOL , Non Dairy , M , 48 to 54 months ,2
 England , VAYNOL , Non Dairy , M , 78 to 84 months ,1
 England , VAYNOL X , Non Dairy , M , 24 to 30 months ,1
 England , WAGYU , Non Dairy , F , 0 to 6 months ,43
 England , WAGYU , Non Dairy , F , 6 to 12 months ,47
 England , WAGYU , Non Dairy , F , 12 to 18 months ,30
 England , WAGYU , Non Dairy , F , 18 to 24 months ,36
 England , WAGYU , Non Dairy , F , 24 to 30 months ,17
 England , WAGYU , Non Dairy , F , 30 to 36 months ,20
 England , WAGYU , Non Dairy , F , 36 to 42 months ,10
 England , WAGYU , Non Dairy , F , 42 to 48 Months ,10
 England , WAGYU , Non Dairy , F , 48 to 54 months ,4
 England , WAGYU , Non Dairy , F , 54 to 60 months ,5
 England , WAGYU , Non Dairy , F , 60 to 66 months ,2
 England , WAGYU , Non Dairy , F , 66 to 72 months ,6
 England , WAGYU , Non Dairy , F , 72 to 78 months ,2
 England , WAGYU , Non Dairy , F , 78 to 84 months ,6
 England , WAGYU , Non Dairy , F , 84 to 90 months ,2
 England , WAGYU , Non Dairy , F , 90 to 96 months ,3
 England , WAGYU , Non Dairy , F , 96 to102 months ,2
 England , WAGYU , Non Dairy , F , 102+months ,24
 England , WAGYU , Non Dairy , M , 0 to 6 months ,41
 England , WAGYU , Non Dairy , M , 6 to 12 months ,34
 England , WAGYU , Non Dairy , M , 12 to 18 months ,30
 England , WAGYU , Non Dairy , M , 18 to 24 months ,39
 England , WAGYU , Non Dairy , M , 24 to 30 months ,21
 England , WAGYU , Non Dairy , M , 30 to 36 months ,21
 England , WAGYU , Non Dairy , M , 36 to 42 months ,4
 England , WAGYU , Non Dairy , M , 42 to 48 Months ,3
 England , WAGYU , Non Dairy , M , 48 to 54 months ,2
 England , WAGYU , Non Dairy , M , 60 to 66 months ,1
 England , WAGYU , Non Dairy , M , 72 to 78 months ,2
 England , WAGYU , Non Dairy , M , 96 to102 months ,1
 England , WAGYU , Non Dairy , M , 102+months ,1
 England , WAGYU CROSS , Non Dairy , F , 0 to 6 months ,294
 England , WAGYU CROSS , Non Dairy , F , 6 to 12 months ,500
 England , WAGYU CROSS , Non Dairy , F , 12 to 18 months ,445
 England , WAGYU CROSS , Non Dairy , F , 18 to 24 months ,274
 England , WAGYU CROSS , Non Dairy , F , 24 to 30 months ,62
 England , WAGYU CROSS , Non Dairy , F , 30 to 36 months ,41
 England , WAGYU CROSS , Non Dairy , F , 36 to 42 months ,11
 England , WAGYU CROSS , Non Dairy , F , 42 to 48 Months ,10
 England , WAGYU CROSS , Non Dairy , F , 48 to 54 months ,6
 England , WAGYU CROSS , Non Dairy , F , 54 to 60 months ,4
 England , WAGYU CROSS , Non Dairy , F , 60 to 66 months ,2
 England , WAGYU CROSS , Non Dairy , F , 66 to 72 months ,2
 England , WAGYU CROSS , Non Dairy , F , 84 to 90 months ,1
 England , WAGYU CROSS , Non Dairy , F , 90 to 96 months ,4
 England , WAGYU CROSS , Non Dairy , F , 102+months ,1
 England , WAGYU CROSS , Non Dairy , M , 0 to 6 months ,321
 England , WAGYU CROSS , Non Dairy , M , 6 to 12 months ,484
 England , WAGYU CROSS , Non Dairy , M , 12 to 18 months ,454
 England , WAGYU CROSS , Non Dairy , M , 18 to 24 months ,174
 England , WAGYU CROSS , Non Dairy , M , 24 to 30 months ,37
 England , WAGYU CROSS , Non Dairy , M , 30 to 36 months ,21
 England , WAGYU CROSS , Non Dairy , M , 36 to 42 months ,2
 England , WATER BUFFALO , Non Dairy , F , 0 to 6 months ,264
 England , WATER BUFFALO , Non Dairy , F , 6 to 12 months ,98
 England , WATER BUFFALO , Non Dairy , F , 12 to 18 months ,277
 England , WATER BUFFALO , Non Dairy , F , 18 to 24 months ,91
 England , WATER BUFFALO , Non Dairy , F , 24 to 30 months ,202
 England , WATER BUFFALO , Non Dairy , F , 30 to 36 months ,64
 England , WATER BUFFALO , Non Dairy , F , 36 to 42 months ,116
 England , WATER BUFFALO , Non Dairy , F , 42 to 48 Months ,37
 England , WATER BUFFALO , Non Dairy , F , 48 to 54 months ,74
 England , WATER BUFFALO , Non Dairy , F , 54 to 60 months ,55
 England , WATER BUFFALO , Non Dairy , F , 60 to 66 months ,78
 England , WATER BUFFALO , Non Dairy , F , 66 to 72 months ,50
 England , WATER BUFFALO , Non Dairy , F , 72 to 78 months ,71
 England , WATER BUFFALO , Non Dairy , F , 78 to 84 months ,33
 England , WATER BUFFALO , Non Dairy , F , 84 to 90 months ,66
 England , WATER BUFFALO , Non Dairy , F , 90 to 96 months ,24
 England , WATER BUFFALO , Non Dairy , F , 96 to102 months ,49
 England , WATER BUFFALO , Non Dairy , F , 102+months ,347
 England , WATER BUFFALO , Non Dairy , F ,,11
 England , WATER BUFFALO , Non Dairy , M , 0 to 6 months ,255
 England , WATER BUFFALO , Non Dairy , M , 6 to 12 months ,111
 England , WATER BUFFALO , Non Dairy , M , 12 to 18 months ,318
 England , WATER BUFFALO , Non Dairy , M , 18 to 24 months ,108
 England , WATER BUFFALO , Non Dairy , M , 24 to 30 months ,119
 England , WATER BUFFALO , Non Dairy , M , 30 to 36 months ,32
 England , WATER BUFFALO , Non Dairy , M , 36 to 42 months ,19
 England , WATER BUFFALO , Non Dairy , M , 42 to 48 Months ,3
 England , WATER BUFFALO , Non Dairy , M , 48 to 54 months ,2
 England , WATER BUFFALO , Non Dairy , M , 54 to 60 months ,2
 England , WATER BUFFALO , Non Dairy , M , 60 to 66 months ,5
 England , WATER BUFFALO , Non Dairy , M , 66 to 72 months ,3
 England , WATER BUFFALO , Non Dairy , M , 72 to 78 months ,3
