Country,Breed,Breed Type,Sex,Age Groups,Number of Cattle
Scotland,BAZADAISE,Non Dairy,M,60 to 66 months,3
Scotland,BAZADAISE,Non Dairy,M,66 to 72 months,2
Scotland,BAZADAISE,Non Dairy,M,78 to 84 months,3
Scotland,BAZADAISE,Non Dairy,M,96 to102 months,3
Scotland,BAZADAISE,Non Dairy,M,102+months,1
Scotland,BAZADAISE X,Non Dairy,F,0 to 6 months,50
Scotland,BAZADAISE X,Non Dairy,F,6 to 12 months,119
Scotland,BAZADAISE X,Non Dairy,F,12 to 18 months,20
Scotland,BAZADAISE X,Non Dairy,F,18 to 24 months,106
Scotland,BAZADAISE X,Non Dairy,F,24 to 30 months,17
Scotland,BAZADAISE X,Non Dairy,F,30 to 36 months,30
Scotland,BAZADAISE X,Non Dairy,F,36 to 42 months,10
Scotland,BAZADAISE X,Non Dairy,F,42 to 48 Months,26
Scotland,BAZADAISE X,Non Dairy,F,48 to 54 months,11
Scotland,BAZADAISE X,Non Dairy,F,54 to 60 months,24
Scotland,BAZADAISE X,Non Dairy,F,60 to 66 months,8
Scotland,BAZADAISE X,Non Dairy,F,66 to 72 months,9
Scotland,BAZADAISE X,Non Dairy,F,72 to 78 months,1
Scotland,BAZADAISE X,Non Dairy,F,78 to 84 months,10
Scotland,BAZADAISE X,Non Dairy,F,84 to 90 months,5
Scotland,BAZADAISE X,Non Dairy,F,90 to 96 months,12
Scotland,BAZADAISE X,Non Dairy,F,96 to102 months,1
Scotland,BAZADAISE X,Non Dairy,F,102+months,58
Scotland,BAZADAISE X,Non Dairy,M,0 to 6 months,51
Scotland,BAZADAISE X,Non Dairy,M,6 to 12 months,122
Scotland,BAZADAISE X,Non Dairy,M,12 to 18 months,28
Scotland,BAZADAISE X,Non Dairy,M,18 to 24 months,78
Scotland,BAZADAISE X,Non Dairy,M,24 to 30 months,11
Scotland,BAZADAISE X,Non Dairy,M,30 to 36 months,3
Scotland,BEEF SHORTHORN,Non Dairy,F,0 to 6 months,188
Scotland,BEEF SHORTHORN,Non Dairy,F,6 to 12 months,729
Scotland,BEEF SHORTHORN,Non Dairy,F,12 to 18 months,149
Scotland,BEEF SHORTHORN,Non Dairy,F,18 to 24 months,582
Scotland,BEEF SHORTHORN,Non Dairy,F,24 to 30 months,101
Scotland,BEEF SHORTHORN,Non Dairy,F,30 to 36 months,488
Scotland,BEEF SHORTHORN,Non Dairy,F,36 to 42 months,88
Scotland,BEEF SHORTHORN,Non Dairy,F,42 to 48 Months,399
Scotland,BEEF SHORTHORN,Non Dairy,F,48 to 54 months,79
Scotland,BEEF SHORTHORN,Non Dairy,F,54 to 60 months,334
Scotland,BEEF SHORTHORN,Non Dairy,F,60 to 66 months,63
Scotland,BEEF SHORTHORN,Non Dairy,F,66 to 72 months,270
Scotland,BEEF SHORTHORN,Non Dairy,F,72 to 78 months,59
Scotland,BEEF SHORTHORN,Non Dairy,F,78 to 84 months,170
Scotland,BEEF SHORTHORN,Non Dairy,F,84 to 90 months,56
Scotland,BEEF SHORTHORN,Non Dairy,F,90 to 96 months,134
Scotland,BEEF SHORTHORN,Non Dairy,F,96 to102 months,33
Scotland,BEEF SHORTHORN,Non Dairy,F,102+months,323
Scotland,BEEF SHORTHORN,Non Dairy,M,0 to 6 months,227
Scotland,BEEF SHORTHORN,Non Dairy,M,6 to 12 months,764
Scotland,BEEF SHORTHORN,Non Dairy,M,12 to 18 months,130
Scotland,BEEF SHORTHORN,Non Dairy,M,18 to 24 months,428
Scotland,BEEF SHORTHORN,Non Dairy,M,24 to 30 months,34
Scotland,BEEF SHORTHORN,Non Dairy,M,30 to 36 months,123
Scotland,BEEF SHORTHORN,Non Dairy,M,36 to 42 months,16
Scotland,BEEF SHORTHORN,Non Dairy,M,42 to 48 Months,79
Scotland,BEEF SHORTHORN,Non Dairy,M,48 to 54 months,9
Scotland,BEEF SHORTHORN,Non Dairy,M,54 to 60 months,68
Scotland,BEEF SHORTHORN,Non Dairy,M,60 to 66 months,7
Scotland,BEEF SHORTHORN,Non Dairy,M,66 to 72 months,45
Scotland,BEEF SHORTHORN,Non Dairy,M,72 to 78 months,8
Scotland,BEEF SHORTHORN,Non Dairy,M,78 to 84 months,23
Scotland,BEEF SHORTHORN,Non Dairy,M,84 to 90 months,7
Scotland,BEEF SHORTHORN,Non Dairy,M,90 to 96 months,24
Scotland,BEEF SHORTHORN,Non Dairy,M,96 to102 months,2
Scotland,BEEF SHORTHORN,Non Dairy,M,102+months,36
Scotland,BEEF SHORTHORN X,Non Dairy,F,0 to 6 months,491
Scotland,BEEF SHORTHORN X,Non Dairy,F,6 to 12 months,"1,823"
Scotland,BEEF SHORTHORN X,Non Dairy,F,12 to 18 months,392
Scotland,BEEF SHORTHORN X,Non Dairy,F,18 to 24 months,"1,386"
Scotland,BEEF SHORTHORN X,Non Dairy,F,24 to 30 months,288
Scotland,BEEF SHORTHORN X,Non Dairy,F,30 to 36 months,"1,009"
Scotland,BEEF SHORTHORN X,Non Dairy,F,36 to 42 months,235
Scotland,BEEF SHORTHORN X,Non Dairy,F,42 to 48 Months,846
Scotland,BEEF SHORTHORN X,Non Dairy,F,48 to 54 months,201
Scotland,BEEF SHORTHORN X,Non Dairy,F,54 to 60 months,748
Scotland,BEEF SHORTHORN X,Non Dairy,F,60 to 66 months,185
Scotland,BEEF SHORTHORN X,Non Dairy,F,66 to 72 months,601
Scotland,BEEF SHORTHORN X,Non Dairy,F,72 to 78 months,173
Scotland,BEEF SHORTHORN X,Non Dairy,F,78 to 84 months,465
Scotland,BEEF SHORTHORN X,Non Dairy,F,84 to 90 months,163
Scotland,BEEF SHORTHORN X,Non Dairy,F,90 to 96 months,345
Scotland,BEEF SHORTHORN X,Non Dairy,F,96 to102 months,107
Scotland,BEEF SHORTHORN X,Non Dairy,F,102+months,931
Scotland,BEEF SHORTHORN X,Non Dairy,F,,4
Scotland,BEEF SHORTHORN X,Non Dairy,M,0 to 6 months,493
Scotland,BEEF SHORTHORN X,Non Dairy,M,6 to 12 months,"1,892"
Scotland,BEEF SHORTHORN X,Non Dairy,M,12 to 18 months,392
Scotland,BEEF SHORTHORN X,Non Dairy,M,18 to 24 months,956
Scotland,BEEF SHORTHORN X,Non Dairy,M,24 to 30 months,56
Scotland,BEEF SHORTHORN X,Non Dairy,M,30 to 36 months,45
Scotland,BEEF SHORTHORN X,Non Dairy,M,36 to 42 months,7
Scotland,BEEF SHORTHORN X,Non Dairy,M,42 to 48 Months,10
Scotland,BEEF SHORTHORN X,Non Dairy,M,48 to 54 months,4
Scotland,BEEF SHORTHORN X,Non Dairy,M,54 to 60 months,3
Scotland,BEEF SHORTHORN X,Non Dairy,M,60 to 66 months,4
Scotland,BEEF SHORTHORN X,Non Dairy,M,66 to 72 months,1
Scotland,BEEF SHORTHORN X,Non Dairy,M,78 to 84 months,2
Scotland,BEEF SHORTHORN X,Non Dairy,M,84 to 90 months,1
Scotland,BEEF SHORTHORN X,Non Dairy,M,96 to102 months,2
Scotland,BEEF SHORTHORN X,Non Dairy,M,102+months,2
Scotland,BEEF SHORTHORN X,Non Dairy,M,,1
Scotland,BEEFALO,Non Dairy,F,24 to 30 months,3
Scotland,BEEFALO,Non Dairy,F,36 to 42 months,2
Scotland,BEEFALO,Non Dairy,M,24 to 30 months,1
Scotland,BELGIAN BLUE,Non Dairy,F,36 to 42 months,35
Scotland,BELGIAN BLUE,Non Dairy,F,42 to 48 Months,102
Scotland,BELGIAN BLUE,Non Dairy,F,48 to 54 months,92
Scotland,BELGIAN BLUE,Non Dairy,F,54 to 60 months,152
Scotland,BELGIAN BLUE,Non Dairy,F,60 to 66 months,140
Scotland,BELGIAN BLUE,Non Dairy,F,66 to 72 months,141
Scotland,BELGIAN BLUE,Non Dairy,F,72 to 78 months,101
Scotland,BELGIAN BLUE,Non Dairy,F,78 to 84 months,103
Scotland,BELGIAN BLUE,Non Dairy,F,84 to 90 months,83
Scotland,BELGIAN BLUE,Non Dairy,F,90 to 96 months,116
Scotland,BELGIAN BLUE,Non Dairy,F,96 to102 months,92
Scotland,BELGIAN BLUE,Non Dairy,F,102+months,634
Scotland,BELGIAN BLUE,Non Dairy,M,42 to 48 Months,28
Scotland,BELGIAN BLUE,Non Dairy,M,48 to 54 months,26
Scotland,BELGIAN BLUE,Non Dairy,M,54 to 60 months,41
Scotland,BELGIAN BLUE,Non Dairy,M,60 to 66 months,21
Scotland,BELGIAN BLUE,Non Dairy,M,66 to 72 months,25
Scotland,BELGIAN BLUE,Non Dairy,M,72 to 78 months,13
Scotland,BELGIAN BLUE,Non Dairy,M,78 to 84 months,22
Scotland,BELGIAN BLUE,Non Dairy,M,84 to 90 months,12
Scotland,BELGIAN BLUE,Non Dairy,M,90 to 96 months,9
Scotland,BELGIAN BLUE,Non Dairy,M,96 to102 months,10
Scotland,BELGIAN BLUE,Non Dairy,M,102+months,49
Scotland,BELGIAN BLUE X,Non Dairy,F,36 to 42 months,415
Scotland,BELGIAN BLUE X,Non Dairy,F,42 to 48 Months,"1,827"
Scotland,BELGIAN BLUE X,Non Dairy,F,48 to 54 months,"1,345"
Scotland,BELGIAN BLUE X,Non Dairy,F,54 to 60 months,"1,968"
Scotland,BELGIAN BLUE X,Non Dairy,F,60 to 66 months,"1,319"
Scotland,BELGIAN BLUE X,Non Dairy,F,66 to 72 months,"1,791"
Scotland,BELGIAN BLUE X,Non Dairy,F,72 to 78 months,"1,299"
Scotland,BELGIAN BLUE X,Non Dairy,F,78 to 84 months,"1,507"
Scotland,BELGIAN BLUE X,Non Dairy,F,84 to 90 months,"1,166"
Scotland,BELGIAN BLUE X,Non Dairy,F,90 to 96 months,"1,296"
Scotland,BELGIAN BLUE X,Non Dairy,F,96 to102 months,847
Scotland,BELGIAN BLUE X,Non Dairy,F,102+months,"6,896"
Scotland,BELGIAN BLUE X,Non Dairy,F,,1
Scotland,BELGIAN BLUE X,Non Dairy,M,36 to 42 months,13
Scotland,BELGIAN BLUE X,Non Dairy,M,42 to 48 Months,30
Scotland,BELGIAN BLUE X,Non Dairy,M,48 to 54 months,16
Scotland,BELGIAN BLUE X,Non Dairy,M,54 to 60 months,38
Scotland,BELGIAN BLUE X,Non Dairy,M,60 to 66 months,16
Scotland,BELGIAN BLUE X,Non Dairy,M,66 to 72 months,21
Scotland,BELGIAN BLUE X,Non Dairy,M,72 to 78 months,13
Scotland,BELGIAN BLUE X,Non Dairy,M,78 to 84 months,14
Scotland,BELGIAN BLUE X,Non Dairy,M,84 to 90 months,16
Scotland,BELGIAN BLUE X,Non Dairy,M,90 to 96 months,14
Scotland,BELGIAN BLUE X,Non Dairy,M,96 to102 months,13
Scotland,BELGIAN BLUE X,Non Dairy,M,102+months,62
Scotland,BELGIAN BLUE X,Non Dairy,,102+months,1
Scotland,BELTED DUTCH CROSS,Dairy,F,12 to 18 months,2
Scotland,BELTED GALLOWAY,Non Dairy,F,0 to 6 months,137
Scotland,BELTED GALLOWAY,Non Dairy,F,6 to 12 months,181
Scotland,BELTED GALLOWAY,Non Dairy,F,12 to 18 months,135
Scotland,BELTED GALLOWAY,Non Dairy,F,18 to 24 months,156
Scotland,BELTED GALLOWAY,Non Dairy,F,24 to 30 months,104
Scotland,BELTED GALLOWAY,Non Dairy,F,30 to 36 months,115
Scotland,BELTED GALLOWAY,Non Dairy,F,36 to 42 months,90
Scotland,BELTED GALLOWAY,Non Dairy,F,42 to 48 Months,80
Scotland,BELTED GALLOWAY,Non Dairy,F,48 to 54 months,91
Scotland,BELTED GALLOWAY,Non Dairy,F,54 to 60 months,74
Scotland,BELTED GALLOWAY,Non Dairy,F,60 to 66 months,76
Scotland,BELTED GALLOWAY,Non Dairy,F,66 to 72 months,57
Scotland,BELTED GALLOWAY,Non Dairy,F,72 to 78 months,84
Scotland,BELTED GALLOWAY,Non Dairy,F,78 to 84 months,38
Scotland,BELTED GALLOWAY,Non Dairy,F,84 to 90 months,48
Scotland,BELTED GALLOWAY,Non Dairy,F,90 to 96 months,46
Scotland,BELTED GALLOWAY,Non Dairy,F,96 to102 months,38
Scotland,BELTED GALLOWAY,Non Dairy,F,102+months,230
Scotland,BELTED GALLOWAY,Non Dairy,M,0 to 6 months,124
Scotland,BELTED GALLOWAY,Non Dairy,M,6 to 12 months,174
Scotland,BELTED GALLOWAY,Non Dairy,M,12 to 18 months,135
Scotland,BELTED GALLOWAY,Non Dairy,M,18 to 24 months,145
Scotland,BELTED GALLOWAY,Non Dairy,M,24 to 30 months,67
Scotland,BELTED GALLOWAY,Non Dairy,M,30 to 36 months,43
Scotland,BELTED GALLOWAY,Non Dairy,M,36 to 42 months,36
Scotland,BELTED GALLOWAY,Non Dairy,M,42 to 48 Months,18
Scotland,BELTED GALLOWAY,Non Dairy,M,48 to 54 months,9
Scotland,BELTED GALLOWAY,Non Dairy,M,54 to 60 months,3
Scotland,BELTED GALLOWAY,Non Dairy,M,60 to 66 months,3
Scotland,BELTED GALLOWAY,Non Dairy,M,66 to 72 months,2
Scotland,BELTED GALLOWAY,Non Dairy,M,72 to 78 months,6
Scotland,BELTED GALLOWAY,Non Dairy,M,78 to 84 months,4
Scotland,BELTED GALLOWAY,Non Dairy,M,84 to 90 months,1
Scotland,BELTED GALLOWAY,Non Dairy,M,90 to 96 months,5
Scotland,BELTED GALLOWAY,Non Dairy,M,96 to102 months,2
Scotland,BELTED GALLOWAY,Non Dairy,M,102+months,7
Scotland,BELTED GALLOWAY X,Non Dairy,F,0 to 6 months,51
Scotland,BELTED GALLOWAY X,Non Dairy,F,6 to 12 months,28
Scotland,BELTED GALLOWAY X,Non Dairy,F,12 to 18 months,44
Scotland,BELTED GALLOWAY X,Non Dairy,F,18 to 24 months,29
Scotland,BELTED GALLOWAY X,Non Dairy,F,24 to 30 months,33
Scotland,BELTED GALLOWAY X,Non Dairy,F,30 to 36 months,18
Scotland,BELTED GALLOWAY X,Non Dairy,F,36 to 42 months,12
Scotland,BELTED GALLOWAY X,Non Dairy,F,42 to 48 Months,22
Scotland,BELTED GALLOWAY X,Non Dairy,F,48 to 54 months,9
Scotland,BELTED GALLOWAY X,Non Dairy,F,54 to 60 months,16
Scotland,BELTED GALLOWAY X,Non Dairy,F,60 to 66 months,11
Scotland,BELTED GALLOWAY X,Non Dairy,F,66 to 72 months,13
Scotland,BELTED GALLOWAY X,Non Dairy,F,72 to 78 months,4
Scotland,BELTED GALLOWAY X,Non Dairy,F,78 to 84 months,21
Scotland,BELTED GALLOWAY X,Non Dairy,F,84 to 90 months,9
Scotland,BELTED GALLOWAY X,Non Dairy,F,90 to 96 months,14
Scotland,BELTED GALLOWAY X,Non Dairy,F,96 to102 months,8
Scotland,BELTED GALLOWAY X,Non Dairy,F,102+months,71
Scotland,BELTED GALLOWAY X,Non Dairy,M,0 to 6 months,47
Scotland,BELTED GALLOWAY X,Non Dairy,M,6 to 12 months,46
Scotland,BELTED GALLOWAY X,Non Dairy,M,12 to 18 months,35
Scotland,BELTED GALLOWAY X,Non Dairy,M,18 to 24 months,28
Scotland,BELTED GALLOWAY X,Non Dairy,M,24 to 30 months,22
Scotland,BELTED GALLOWAY X,Non Dairy,M,30 to 36 months,3
Scotland,BELTED GALLOWAY X,Non Dairy,M,42 to 48 Months,1
Scotland,BELTED GALLOWAY X,Non Dairy,M,90 to 96 months,1
Scotland,BISON,Non Dairy,F,0 to 6 months,4
Scotland,BISON,Non Dairy,F,6 to 12 months,2
Scotland,BISON,Non Dairy,F,18 to 24 months,3
Scotland,BISON,Non Dairy,F,30 to 36 months,3
Scotland,BISON,Non Dairy,F,36 to 42 months,2
Scotland,BISON,Non Dairy,F,42 to 48 Months,2
Scotland,BISON,Non Dairy,F,48 to 54 months,1
Scotland,BISON,Non Dairy,F,54 to 60 months,6
Scotland,BISON,Non Dairy,F,78 to 84 months,1
Scotland,BISON,Non Dairy,F,90 to 96 months,5
Scotland,BISON,Non Dairy,F,102+months,2
Scotland,BISON,Non Dairy,F,,10
Scotland,BISON,Non Dairy,M,0 to 6 months,5
Scotland,BISON,Non Dairy,M,6 to 12 months,1
Scotland,BISON,Non Dairy,M,18 to 24 months,2
Scotland,BISON,Non Dairy,M,30 to 36 months,3
Scotland,BISON,Non Dairy,M,42 to 48 Months,3
Scotland,BISON,Non Dairy,M,,3
Scotland,BLONDE D'AQU (RED),Non Dairy,F,102+months,1
Scotland,X,Non Dairy,F,102+months,12
Scotland,BLONDE D'AQU(BLACK)X,Non Dairy,F,102+months,23
Scotland,BLONDE D'AQU(WHITE)X,Non Dairy,F,102+months,9
Scotland,BLONDE D'AQUITAINE,Non Dairy,F,0 to 6 months,60
Scotland,BLONDE D'AQUITAINE,Non Dairy,F,6 to 12 months,138
Scotland,BLONDE D'AQUITAINE,Non Dairy,F,12 to 18 months,59
Scotland,BLONDE D'AQUITAINE,Non Dairy,F,18 to 24 months,110
Scotland,BLONDE D'AQUITAINE,Non Dairy,F,24 to 30 months,34
Scotland,BLONDE D'AQUITAINE,Non Dairy,F,30 to 36 months,69
Scotland,BLONDE D'AQUITAINE,Non Dairy,F,36 to 42 months,23
Scotland,BLONDE D'AQUITAINE,Non Dairy,F,42 to 48 Months,52
Scotland,BLONDE D'AQUITAINE,Non Dairy,F,48 to 54 months,27
Scotland,BLONDE D'AQUITAINE,Non Dairy,F,54 to 60 months,58
Scotland,BLONDE D'AQUITAINE,Non Dairy,F,60 to 66 months,13
Scotland,BLONDE D'AQUITAINE,Non Dairy,F,66 to 72 months,40
Scotland,BLONDE D'AQUITAINE,Non Dairy,F,72 to 78 months,22
Scotland,BLONDE D'AQUITAINE,Non Dairy,F,78 to 84 months,45
Scotland,BLONDE D'AQUITAINE,Non Dairy,F,84 to 90 months,26
Scotland,BLONDE D'AQUITAINE,Non Dairy,F,90 to 96 months,49
Scotland,BLONDE D'AQUITAINE,Non Dairy,F,96 to102 months,16
Scotland,BLONDE D'AQUITAINE,Non Dairy,F,102+months,253
Scotland,BLONDE D'AQUITAINE,Non Dairy,M,0 to 6 months,50
Scotland,BLONDE D'AQUITAINE,Non Dairy,M,6 to 12 months,138
Scotland,BLONDE D'AQUITAINE,Non Dairy,M,12 to 18 months,40
Scotland,BLONDE D'AQUITAINE,Non Dairy,M,18 to 24 months,80
Scotland,BLONDE D'AQUITAINE,Non Dairy,M,24 to 30 months,21
Scotland,BLONDE D'AQUITAINE,Non Dairy,M,30 to 36 months,20
Scotland,BLONDE D'AQUITAINE,Non Dairy,M,36 to 42 months,9
Scotland,BLONDE D'AQUITAINE,Non Dairy,M,42 to 48 Months,18
Scotland,BLONDE D'AQUITAINE,Non Dairy,M,48 to 54 months,8
Scotland,BLONDE D'AQUITAINE,Non Dairy,M,54 to 60 months,19
Scotland,BLONDE D'AQUITAINE,Non Dairy,M,60 to 66 months,11
Scotland,BLONDE D'AQUITAINE,Non Dairy,M,66 to 72 months,16
Scotland,BLONDE D'AQUITAINE,Non Dairy,M,72 to 78 months,5
Scotland,BLONDE D'AQUITAINE,Non Dairy,M,78 to 84 months,17
Scotland,BLONDE D'AQUITAINE,Non Dairy,M,84 to 90 months,4
Scotland,BLONDE D'AQUITAINE,Non Dairy,M,90 to 96 months,14
Scotland,BLONDE D'AQUITAINE,Non Dairy,M,96 to102 months,3
Scotland,BLONDE D'AQUITAINE,Non Dairy,M,102+months,36
Scotland,BLONDE D'AQUITAINE,Non Dairy,M,,2
Scotland,BLONDE D'AQUITAINE X,Non Dairy,F,0 to 6 months,395
Scotland,BLONDE D'AQUITAINE X,Non Dairy,F,6 to 12 months,"1,505"
Scotland,BLONDE D'AQUITAINE X,Non Dairy,F,12 to 18 months,503
Scotland,BLONDE D'AQUITAINE X,Non Dairy,F,18 to 24 months,"1,133"
Scotland,BLONDE D'AQUITAINE X,Non Dairy,F,24 to 30 months,182
Scotland,BLONDE D'AQUITAINE X,Non Dairy,F,30 to 36 months,292
Scotland,BLONDE D'AQUITAINE X,Non Dairy,F,36 to 42 months,100
Scotland,BLONDE D'AQUITAINE X,Non Dairy,F,42 to 48 Months,321
Scotland,BLONDE D'AQUITAINE X,Non Dairy,F,48 to 54 months,132
Scotland,BLONDE D'AQUITAINE X,Non Dairy,F,54 to 60 months,297
Scotland,BLONDE D'AQUITAINE X,Non Dairy,F,60 to 66 months,155
Scotland,BLONDE D'AQUITAINE X,Non Dairy,F,66 to 72 months,278
Scotland,BLONDE D'AQUITAINE X,Non Dairy,F,72 to 78 months,151
Scotland,BLONDE D'AQUITAINE X,Non Dairy,F,78 to 84 months,262
Scotland,BLONDE D'AQUITAINE X,Non Dairy,F,84 to 90 months,145
Scotland,BLONDE D'AQUITAINE X,Non Dairy,F,90 to 96 months,250
Scotland,BLONDE D'AQUITAINE X,Non Dairy,F,96 to102 months,129
Scotland,BLONDE D'AQUITAINE X,Non Dairy,F,102+months,"1,816"
Scotland,BLONDE D'AQUITAINE X,Non Dairy,F,,1
Scotland,BLONDE D'AQUITAINE X,Non Dairy,M,0 to 6 months,425
Scotland,BLONDE D'AQUITAINE X,Non Dairy,M,6 to 12 months,"1,449"
Scotland,BLONDE D'AQUITAINE X,Non Dairy,M,12 to 18 months,430
Scotland,BLONDE D'AQUITAINE X,Non Dairy,M,18 to 24 months,874
Scotland,BLONDE D'AQUITAINE X,Non Dairy,M,24 to 30 months,103
Scotland,BLONDE D'AQUITAINE X,Non Dairy,M,30 to 36 months,47
Scotland,BLONDE D'AQUITAINE X,Non Dairy,M,36 to 42 months,4
Scotland,BLONDE D'AQUITAINE X,Non Dairy,M,42 to 48 Months,2
Scotland,BLONDE D'AQUITAINE X,Non Dairy,M,48 to 54 months,2
Scotland,BLONDE D'AQUITAINE X,Non Dairy,M,54 to 60 months,15
Scotland,BLONDE D'AQUITAINE X,Non Dairy,M,60 to 66 months,4
Scotland,BLONDE D'AQUITAINE X,Non Dairy,M,66 to 72 months,5
Scotland,BLONDE D'AQUITAINE X,Non Dairy,M,72 to 78 months,5
Scotland,BLONDE D'AQUITAINE X,Non Dairy,M,78 to 84 months,5
Scotland,BLONDE D'AQUITAINE X,Non Dairy,M,90 to 96 months,8
Scotland,BLONDE D'AQUITAINE X,Non Dairy,M,102+months,33
Scotland,BLONDE D'AQUITAINE X,Non Dairy,M,,1
Scotland,BLUE ALBION X,Dairy,F,18 to 24 months,2
Scotland,BLUE ALBION X,Dairy,F,90 to 96 months,1
Scotland,BLUE GREY,Non Dairy,F,0 to 6 months,38
Scotland,BLUE GREY,Non Dairy,F,6 to 12 months,193
Scotland,BLUE GREY,Non Dairy,F,12 to 18 months,68
Scotland,BLUE GREY,Non Dairy,F,18 to 24 months,283
Scotland,BLUE GREY,Non Dairy,F,24 to 30 months,73
Scotland,BLUE GREY,Non Dairy,F,30 to 36 months,234
Scotland,BLUE GREY,Non Dairy,F,36 to 42 months,46
Scotland,BLUE GREY,Non Dairy,F,42 to 48 Months,203
Scotland,BLUE GREY,Non Dairy,F,48 to 54 months,61
Scotland,BLUE GREY,Non Dairy,F,54 to 60 months,200
Scotland,BLUE GREY,Non Dairy,F,60 to 66 months,57
Scotland,BLUE GREY,Non Dairy,F,66 to 72 months,166
Scotland,BLUE GREY,Non Dairy,F,72 to 78 months,71
Scotland,BLUE GREY,Non Dairy,F,78 to 84 months,166
Scotland,BLUE GREY,Non Dairy,F,84 to 90 months,57
Scotland,BLUE GREY,Non Dairy,F,90 to 96 months,200
Scotland,BLUE GREY,Non Dairy,F,96 to102 months,45
Scotland,BLUE GREY,Non Dairy,F,102+months,833
Scotland,BLUE GREY,Non Dairy,F,,1
Scotland,BLUE GREY,Non Dairy,M,0 to 6 months,25
Scotland,BLUE GREY,Non Dairy,M,6 to 12 months,133
Scotland,BLUE GREY,Non Dairy,M,12 to 18 months,19
Scotland,BLUE GREY,Non Dairy,M,18 to 24 months,71
Scotland,BLUE GREY,Non Dairy,M,24 to 30 months,6
Scotland,BLUE GREY,Non Dairy,M,30 to 36 months,14
Scotland,BLUE GREY,Non Dairy,M,90 to 96 months,1
Scotland,BLUE GREY X,Non Dairy,F,0 to 6 months,2
Scotland,BLUE GREY X,Non Dairy,F,6 to 12 months,2
Scotland,BLUE GREY X,Non Dairy,F,12 to 18 months,14
Scotland,BLUE GREY X,Non Dairy,F,18 to 24 months,7
Scotland,BLUE GREY X,Non Dairy,F,24 to 30 months,3
Scotland,BLUE GREY X,Non Dairy,F,30 to 36 months,6
Scotland,BLUE GREY X,Non Dairy,F,36 to 42 months,3
Scotland,BLUE GREY X,Non Dairy,F,48 to 54 months,1
Scotland,BLUE GREY X,Non Dairy,F,54 to 60 months,1
Scotland,BLUE GREY X,Non Dairy,F,66 to 72 months,3
Scotland,BLUE GREY X,Non Dairy,F,102+months,6
Scotland,BLUE GREY X,Non Dairy,M,0 to 6 months,7
Scotland,BLUE GREY X,Non Dairy,M,6 to 12 months,5
Scotland,BLUE GREY X,Non Dairy,M,12 to 18 months,8
Scotland,BLUE GREY X,Non Dairy,M,18 to 24 months,3
Scotland,BLUE GREY X,Non Dairy,M,24 to 30 months,1
Scotland,BLUE GREY X,Non Dairy,M,30 to 36 months,1
Scotland,BRAHMAN X,Non Dairy,F,78 to 84 months,1
Scotland,BRAHMAN X,Non Dairy,F,102+months,1
Scotland,BRITISH BLUE,Non Dairy,F,0 to 6 months,153
Scotland,BRITISH BLUE,Non Dairy,F,6 to 12 months,239
Scotland,BRITISH BLUE,Non Dairy,F,12 to 18 months,193
Scotland,BRITISH BLUE,Non Dairy,F,18 to 24 months,266
Scotland,BRITISH BLUE,Non Dairy,F,24 to 30 months,152
Scotland,BRITISH BLUE,Non Dairy,F,30 to 36 months,195
Scotland,BRITISH BLUE,Non Dairy,F,36 to 42 months,111
Scotland,BRITISH BLUE,Non Dairy,F,42 to 48 Months,61
Scotland,BRITISH BLUE,Non Dairy,F,48 to 54 months,6
Scotland,BRITISH BLUE,Non Dairy,F,54 to 60 months,13
Scotland,BRITISH BLUE,Non Dairy,F,60 to 66 months,3
Scotland,BRITISH BLUE,Non Dairy,F,66 to 72 months,5
Scotland,BRITISH BLUE,Non Dairy,F,72 to 78 months,2
Scotland,BRITISH BLUE,Non Dairy,F,78 to 84 months,3
Scotland,BRITISH BLUE,Non Dairy,F,102+months,4
Scotland,BRITISH BLUE,Non Dairy,M,0 to 6 months,185
Scotland,BRITISH BLUE,Non Dairy,M,6 to 12 months,223
Scotland,BRITISH BLUE,Non Dairy,M,12 to 18 months,161
Scotland,BRITISH BLUE,Non Dairy,M,18 to 24 months,195
Scotland,BRITISH BLUE,Non Dairy,M,24 to 30 months,87
Scotland,BRITISH BLUE,Non Dairy,M,30 to 36 months,63
Scotland,BRITISH BLUE,Non Dairy,M,36 to 42 months,32
Scotland,BRITISH BLUE,Non Dairy,M,42 to 48 Months,23
Scotland,BRITISH BLUE,Non Dairy,M,48 to 54 months,7
Scotland,BRITISH BLUE,Non Dairy,M,54 to 60 months,4
Scotland,BRITISH BLUE,Non Dairy,M,96 to102 months,1
Scotland,BRITISH BLUE X,Non Dairy,F,0 to 6 months,"2,946"
Scotland,BRITISH BLUE X,Non Dairy,F,6 to 12 months,"4,921"
Scotland,BRITISH BLUE X,Non Dairy,F,12 to 18 months,"2,769"
Scotland,BRITISH BLUE X,Non Dairy,F,18 to 24 months,"4,439"
Scotland,BRITISH BLUE X,Non Dairy,F,24 to 30 months,"2,019"
Scotland,BRITISH BLUE X,Non Dairy,F,30 to 36 months,"2,513"
Scotland,BRITISH BLUE X,Non Dairy,F,36 to 42 months,"1,153"
Scotland,BRITISH BLUE X,Non Dairy,F,42 to 48 Months,288
Scotland,BRITISH BLUE X,Non Dairy,F,48 to 54 months,29
Scotland,BRITISH BLUE X,Non Dairy,F,54 to 60 months,28
Scotland,BRITISH BLUE X,Non Dairy,F,60 to 66 months,1
